incident_date,airport_id,operator_id,operator,aircraft,species,damage,cost_repairs,remains_collected,remains_sent,incident_month,incident_year,time_of_day,time,runway,height,speed,phase_of_flight,ingested,effect,effect_other,sky,precipitation,birds_seen,birds_struck,size,warned,remarks,number_injuries,number_fatalities,damage_level
2012-02-01,KATL ,TRS,(TRS) AIRTRAN AIRWAYS,B-717-200,Unknown bird,M?,,FALSE,FALSE,2,2012,Day,12:26,,0,,Landing Roll,FALSE,,,,,,1,,Unknown,A/C ON LANDING (ASSUME L/R) STRUCK A BIRD AND SUSTAINED DMG TO RADOME. LANDED WITHOUT INCIDENT.,,,3
2012-02-18,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Red-winged blackbird,,,TRUE,FALSE,2,2012,,,9L,,,,FALSE,,,,,,2-10,Small,Unknown,MULTIPLE SPECIES. THREE RED-WINGED BLACKBIRDS AND ONE EUROPEAN STARLING. DURING DAILY INSPN ARPT OPS OBSERVED AND REMVD FOUR BIRD CARCASSES FROM DEPT END RWY 9L. 0755 AM DAY.,,,0
2012-02-02,KATL ,EGF,(EGF) AMERICAN EAGLE AIRLINES,CRJ700,Unknown bird - small,N,,FALSE,FALSE,2,2012,Day,16:38,26R,100,,Approach,FALSE,None,,Some Cloud,None,2-10,2-10,Small,Yes,LARGE EUROPEAN STARLING ACTIVITY. A/C SHOWED 7 BIRDSTRIKES. PRELIM INSPN SHOWED NO DMG TO A/C OR EVID OF ENG INGESTION. RWY INSPECTED AND NO REMAINS WERE FOUND. STRIKE REPTD TO OCCUR 100 FT AGL OVER RWY THRESHOLD.,,,1
2012-02-07,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,Red-tailed hawk,N,,TRUE,FALSE,2,2012,Day,16:55,27L,25,,Approach,FALSE,None,,Some Cloud,None,,1,Medium,Unknown,ATCT ADVISED OPS OF BIRDSTRIKE AT THE APRCH END OF RWY 27L. STRUCK A RED-TAILED HAWK WITH L/E OF LT WING. OPS REMVD REMAINS FROM THE S EDGE OF RWY APRCH END/ DAL MX REPTD NO DMG TO A/C.,,,1
2012-02-24,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,European starling,,,TRUE,FALSE,2,2012,,,27L,,,,FALSE,,,,,,1,Small,Unknown,OPS REMVD A BIRD CARCASS FROM RWY 27L. BIRD APPROX 20 FT S OF C/L BTWN N2 AND N4. 0740 AM DAY.,,,0
2012-03-10,KATL ,DAL,(DAL) DELTA AIR LINES,B-737-800,Turkey vulture,M,,TRUE,FALSE,3,2012,Night,22:00,9L,,,Climb,FALSE,,,,,,1,Large,Unknown,REMAINS AND B737 UNDERBELLY LIGHT FOUND DURING MORNING RWY INSPN 3/11/12. A/C PART TURNED IN TO DELTA LINE MX. PHOTOS.,,,2
2012-03-17,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Microbats,,,TRUE,FALSE,3,2012,,,27R,,,,FALSE,,,,,,1,Small,Unknown,"OPS OBSERVED AND REMVD A BAT CARCASS FROM RWY 27R NEAR THE DEPT END. 0800 AM DAY. REPTD AS FRUIT BAT, NOT FOUND IN GA.",,,0
2012-03-17,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Microbats,,,TRUE,FALSE,3,2012,,,27L,,,,FALSE,,,,,,1,Small,Unknown,"OPS OBSERVED AND REMVD A BAT FROM APRCH END OF RWY 27L. 0740 AM DAY. REPTD AS FRUIT BAT, NOT FOUND IN GA.",,,0
2012-03-17,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Microbats,,,TRUE,FALSE,3,2012,,,28,,,,FALSE,,,,,,1,Small,Unknown,"OPS OBSERVED AND REMVD A BAT FROM APRCH END OF RWY 28. REPTD AS FRUIT BAT, NOT FOUND IN GA. 0748 AM DAY.",,,0
2012-03-19,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Virginia opossum,,,TRUE,FALSE,3,2012,,,10,,,,FALSE,,,,,,1,Large,Unknown,OPOSSUM CARCASS REMVD FROM MIDPT OF RWY 10. 0755 AM DAY.,,,0
2012-02-27,KATL ,ASQ,(ASQ) EXPRESSJET AIRLINES,CRJ100/200,Unknown bird - small,N,,FALSE,FALSE,2,2012,Night,,10,5000,250,Approach,FALSE,None,,No Cloud,None,,1,Small,Unknown,"INBOUND FOR KATL STRUCK ONE SMALL BIRD DESCENDING OUT OF 5000 FT,  15 SW KATL. BIRD STRUCK BELOW WINDSHIELD. NO DMG.",,,1
2012-03-14,KATL ,UPS,(UPS) UPS AIRLINES,MD-11,Unknown bird - small,N,,FALSE,FALSE,3,2012,Night,23:22,26L,0,145,Take-off Run,FALSE,None,,,,1,1,Small,No,,,,1
2012-03-25,KATL ,DAL,(DAL) DELTA AIR LINES,B-767-300,Unknown bird - small,N,,FALSE,FALSE,3,2012,Day,14:00,,,,Approach,FALSE,None,,Overcast,Rain,,1,Small,No,"FLARE, T/D. PERFORMED BIRDSTRIKE INSPN. A/C OK FOR SERVICE.",,,1
2012-03-26,KATL ,ASQ,(ASQ) EXPRESSJET AIRLINES,CRJ100/200,European starling,N,,TRUE,FALSE,3,2012,Day,18:45,26L,0,,Take-off Run,FALSE,None,,No Cloud,None,,2-10,Small,Unknown,TWO EUROPEAN STARLINGS.,,,1
2012-04-22,KATL ,TRS,(TRS) AIRTRAN AIRWAYS,B-717-200,Cedar waxwing,M,200,TRUE,FALSE,4,2012,Day,18:10,26R,100,142,Approach,FALSE,None,,Some Cloud,None,11-100,11-100,Small,No,ID BY SMITHSONIAN. ABOUT 12 SMALL DARK BROWN BIRDS. NOSE WHEEL TAXI LIGHT BROKEN.,,,2
2012-04-19,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Pied-billed grebe,,,TRUE,TRUE,4,2012,,,8R,,,,FALSE,,,,,,1,Medium,Unknown,"ID BY SMITHSONIAN. UNKNOWN BIRD PARTS REMVD FROM RWY 8R W/I THE LAST 1000 FT, E END OF RWY. REMAINS SENT TO SI FOR ID. 0759 AM DAY.",,,0
2012-04-02,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Woodpeckers,,,TRUE,FALSE,4,2012,,,28,,,,FALSE,,,,,,1,Small,Unknown,3000 FT FROM APRCH END RWY 28.,,,0
2012-04-11,KATL ,UNKC,(UNKC) UNKNOWN COMMERCIAL,B-717-200,Unknown bird - small,N,,FALSE,FALSE,4,2012,Night,21:30,27L,3500,,Approach,FALSE,None,,No Cloud,None,,1,Small,No,"NO VISIBLE DMG. DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1.",,,1
2012-04-30,KATL ,SWA,(SWA) SOUTHWEST AIRLINES,B-737-700,Unknown bird - small,N,,FALSE,FALSE,4,2012,Night,,26R,2000,170,Approach,FALSE,None,,No Cloud,None,1,1,Small,Yes,SINGLE IMPACT MARK ON F/O WINDSCREEN. NO DMG NOTED. FINAL APRCH.,,,1
2012-05-01,KATL ,AAL,(AAL) AMERICAN AIRLINES,B-737-800,Unknown bird,N,,FALSE,FALSE,5,2012,Night,20:40,28,200,145,Approach,FALSE,None,,Some Cloud,None,1,1,,Unknown,"HEARD STRIKE.  HIT OVER THE APCH LIGHT TO RW 28. HIS NOSE CONE, NO DMG.",,,1
2012-04-20,KATL ,AAL,(AAL) AMERICAN AIRLINES,B-737-800,Unknown bird - small,N,,FALSE,FALSE,4,2012,Night,22:00,9R,1200,160,Approach,FALSE,None,,No Cloud,None,1,1,Small,No,,,,1
2012-05-21,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Sparrows,,,TRUE,FALSE,5,2012,,,27L,,,,FALSE,,,,,,1,Small,Unknown,ATC REPTD BIRD CARCASS AT INTXN OF RWY 27L AND TWY R-7. OPS RESPONDED TO FIND A SPARROW DISMEMBERED ON RWY PAVEMENT 5 FEET FROM RWY 27L EDGE MARKING. NO STRIKE REPTD. 1918 PM DAY.,,,0
2012-05-22,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,European starling,,,TRUE,FALSE,5,2012,,,9/27,,,,FALSE,,,,,,1,Small,Unknown,BIRD REMAINS RETRIEVED DURING DAILY INSPN. 0720 AM DAY.,,,0
2012-05-10,KATL ,ASQ,(ASQ) EXPRESSJET AIRLINES,CRJ100/200,Unknown bird - small,N,,FALSE,FALSE,5,2012,Day,17:48,27R,5000,250,Climb,FALSE,None,,No Cloud,,,1,Small,Yes,REMAINS ON 1 BIRD ON A/C APPEARED TO BE A SMALL BIRD WITH BLACK FEATHERS.,,,1
2012-05-19,KATL ,EGF,(EGF) AMERICAN EAGLE AIRLINES,EMB-145,Unknown bird - small,N,,FALSE,FALSE,5,2012,Day,10:08,10,1120,132,Climb,FALSE,None,,No Cloud,None,1,1,Small,No,"DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN.",,,1
2012-05-29,KATL ,AWE,(AWE) US AIRWAYS,A-320,Unknown bird - small,N,,FALSE,FALSE,5,2012,Day,10:45,,1000,,Approach,FALSE,None,,Some Cloud,None,1,1,Small,No,,,,1
2012-05-20,KATL ,AWE,(AWE) US AIRWAYS,A-320,Unknown bird - small,,,FALSE,FALSE,5,2012,Night,21:20,,200,140,Approach,FALSE,None,,Some Cloud,None,,1,Small,Yes,,,,0
2012-05-14,KATL ,DAL,(DAL) DELTA AIR LINES,A-320,Chimney swift,,,TRUE,FALSE,5,2012,Day,20:15,26R,,,Approach,FALSE,None,,Some Cloud,None,,1,Small,Yes,"(BIRD REPTD AS SWIFT, ASSUME CHIMNEY SWIFT FROM LOCATION)",,,0
2012-05-21,KATL ,AAL,(AAL) AMERICAN AIRLINES,MD-83,Unknown bird - small,N,,FALSE,FALSE,5,2012,Day,18:19,27L,0,130,Landing Roll,FALSE,None,,Some Cloud,None,2-10,1,Small,No,"LANDED RWY 27L KATL. DURING ROLLOUT, 7000 FEET REM, STRUCK A SMALL BIRD ABOVE LT WINDSHIELD. NOTIFIED ATL TOWER, FW DISPATCHM ATLANTA OPS/MX AND AGENTS. ENTERED IN LOGBK AND MISC 19. MX INSPECTED A/C. NO DMG FOUND.",,,1
2012-05-21,KATL ,EGF,(EGF) AMERICAN EAGLE AIRLINES,CRJ700,Unknown bird - large,N,,FALSE,FALSE,5,2012,Day,13:00,26L,1750,,Climb,FALSE,None,,Some Cloud,None,1,1,Large,No,"CAPT REPTD SEEING A SINGLE LARGE BIRD SIMILAR TO A TURKEY VULTURE, HIT NOSE OF A/C WHILE ON CLIMB KATL. STRIKE BTWN 1500-2000 FEET AGL (TOOK AVERAGE). CAPT REPTD SEEING SNARGE AT THE TIME OF IMPACT BUT FLEW THROUGH SEVERAL RAIN STORMS ENROUTE KLGA. NO SNARGE FOUND UPON ARRIVAL KLGA. EGF MX COMPLETED A FULL WALKAROUND AND CONFIRMED NO DMG TO A/C.",,,1
2012-06-05,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Sparrows,,,FALSE,FALSE,6,2012,Day,14:52,8L,0,,Landing Roll,FALSE,None,,Overcast,,,1,Small,Unknown,PILOT DID NOT REPORT ANY DAMAGE TO AIRCRAFT OR ISSUES AT TIME OF THIS REPORT.,,,0
2012-06-23,KATL ,DAL,(DAL) DELTA AIR LINES,A-330,Killdeer,N,,TRUE,FALSE,6,2012,Day,15:40,9L,0,,Take-off Run,FALSE,None,,Some Cloud,None,,2-10,Small,Yes,BIRDSTRIKE INSPN AT LOWER RADOME AND NOSE GEAR AREA. NO ABNORMALITIES FOUND. DURING RWY INSPN 2 CARCASSES WERE FOUND.,,,1
2012-06-29,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Mourning dove,,,TRUE,FALSE,6,2012,,,27R,,,,FALSE,,,,,,1,Small,Unknown,OPS REMVD MOURNING DOVE CARCASS FROM RWY 27R APPROX 50 FEET S OF C/L ADJ N13. 945 AM DAY.,,,0
2012-06-20,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Barn swallow,,,TRUE,FALSE,6,2012,,,8R,,,,FALSE,,,,,,1,Small,Unknown,OPS REMVD A SMALL BIRD CARCASS FROM RWY 8R AT TWY DIXIE. 0930 AM DAY.,,,0
2012-06-16,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,European starling,,,TRUE,FALSE,6,2012,,,10,,,,FALSE,,,,,,1,Small,Unknown,BIRD FOUND APPROX 1000 FEET FROM APRCH END OF RWY 10 DURING SELF INSPECTION.,,,0
2012-06-25,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Carolina wren,,,TRUE,FALSE,6,2012,,,10,,,,FALSE,,,,,,1,Small,Unknown,ONE CARCASS ON RWY 10/28 NEAR TWY SG4. NO STRIKE REPTD.,,,0
2012-06-25,KATL ,DAL,(DAL) DELTA AIR LINES,DC-9-30,Coyote,N,,TRUE,FALSE,6,2012,Day,19:45,10,0,,Landing Roll,FALSE,None,,Some Cloud,None,1,1,Large,Unknown,,,,1
2012-06-01,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,European starling,,,TRUE,FALSE,6,2012,,,28,,,,FALSE,,,,,,2-10,Small,Unknown,BIRDS FOUND DURING RWY INSPN. A/C TYPE AND DMG UNKNOWN.,,,0
2012-06-03,KATL ,ASQ,(ASQ) EXPRESSJET AIRLINES,CRJ100/200,Killdeer,N,,TRUE,FALSE,6,2012,Day,16:30,27L,0,,Landing Roll,FALSE,None,,Some Cloud,None,,1,Small,Yes,A/C PILOT DID NOT REPT OR NOTIFY KATL OPS OF ANY DMG AT TIME OF REPT.,,,1
2012-06-16,KATL ,DAL,(DAL) DELTA AIR LINES,B-757-300,European starling,N,,TRUE,FALSE,6,2012,Day,18:00,,0,,Take-off Run,TRUE,Other,DELAYED FLIGHT,Some Cloud,None,2-10,2-10,Small,Yes,"DAL A/C DEPARTING KATL REPTD SEEING MULT BIRDS ON RWY. SHE SAID SHE EHARD MULT STRIKES AND COULD SMELL ""BURNT FLESH"" IN A/C. NO INDICATION OF DMG OR ANY PROBLEMS WITH A/C. FLT CONT TO DEST. AFTER LANDING, COUNTED AT LEAST 8 SEPARATE INDICATION OF A STRIKE. BIRD REMAINS IN #2 ENG AND BRID REMAINS IN RT INNER WING FLAPS. COLLECTED DNA SAMPLES AND BIRD REMAINS. A/C DELAYED FOR NEXT DEPT. BORESCOPE INSPN REVEALED NO DMG.",,,1
2012-06-22,KATL ,DAL,(DAL) DELTA AIR LINES,B-757-200,Unknown bird - small,N,,FALSE,FALSE,6,2012,Day,10:40,26R,500,140,Approach,FALSE,None,,No Cloud,None,1,1,Small,Unknown,LITTLE BLOOD ON LT FRWD OF A/C.,,,1
2012-07-23,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,European starling,,,TRUE,FALSE,7,2012,,,26L,,,,FALSE,,,,,,1,Small,Unknown,CARCASS FOUND ON RWY 26L DURING MORNING AIRFLD INSPN. NO STRIKE REPTD. 654 AM DAY.,,,0
2012-07-01,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Microbats,,,TRUE,FALSE,7,2012,,,8R,,,,FALSE,,,,,,1,Small,Unknown,ONE SMALL FRUIT BAT CARCASS FOUND ON RWY 8R/26L. BAT APPEARS TO HAVE HIT A/C ON T/O FOR RWY 8R.,,,0
2012-07-02,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Killdeer,,,TRUE,FALSE,7,2012,,,8R,,,,FALSE,,,,,,1,Small,Unknown,STRIKE FOUND ON ROUTINE RWY INSPN. NO STRIKE REPTD. 810 AM DAY.,,,0
2012-07-20,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Killdeer,,,TRUE,FALSE,7,2012,,,27R,,,,FALSE,,,,,,1,Small,Unknown,CARCASS FOUND ON RWY 27R DURING MORNING AIRFLD INSPN. 710 AM DAY.,,,0
2012-07-27,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,European starling,,,TRUE,FALSE,7,2012,,,26L,,,,FALSE,,,,,,1,Small,Unknown,RWY 26L NEAR E11. 715 AM DAY.,,,0
2012-07-30,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Little brown bat,,,TRUE,FALSE,7,2012,,,28,,,,FALSE,,,,,,1,Small,Unknown,"WHILE INSPECTING RWY 28 DURING DAILY INSPN, FOUND BAT CARCASS ON RWY 28, APPROX 3000 FEET DOWN THE RWY JUST N OF C/L. NO STRIKE REPTD. 750 AM DAY.",,,0
2012-07-12,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,European starling,,,TRUE,FALSE,7,2012,Day,18:00,9R,0,,Landing Roll,FALSE,None,,Overcast,None,,2-10,Small,Unknown,"TWO SMALL STARLINGS COLLECTED JUST WEST OF TWY R7, APPROX 30 FEET S OF RWY 9R C/L.",,,0
2012-07-15,KATL ,DAL,(DAL) DELTA AIR LINES,B-767-300,Unknown bird - small,N,,FALSE,FALSE,7,2012,Day,13:30,9L,10,160,Climb,FALSE,None,,No Cloud,None,2-10,2-10,Small,No,NOTICED 2 SMALL BORWN BIRDS JUST AT LIFT OFF. HEARD IMPACT WITH NOSEGEAR OR RADOME.,,,1
2012-07-16,KATL ,TRS,(TRS) AIRTRAN AIRWAYS,B-717-200,Barn swallow,N,,TRUE,FALSE,7,2012,Day,07:50,28,0,,Landing Roll,FALSE,None,,Some Cloud,None,1,1,Small,No,A/C STRUCK BIRD AT 1500 FEET DOWN RWY 28. BIRD HIT ABOVE RADOME BUT BELOW WINDSHIELD. NO DMG TO A/C OTHER THAN BLOOD.,,,1
2012-07-16,KATL ,DAL,(DAL) DELTA AIR LINES,MD-90-30,European starling,N,,TRUE,FALSE,7,2012,Day,20:16,26R,,,Approach,FALSE,,,Some Cloud,None,,2-10,Small,Yes,ATCT ADVISED DAL 336 REPTD STRIKING MULT BIRDS DURING LANDING FLARE ON RWY 26R. OPS INSPECTED RWY 26R AND REMVD REMAINS OF 4 EUROPEAN STARLINGS.,,,1
2012-07-20,KATL ,DAL,(DAL) DELTA AIR LINES,MD-90-30,Mourning dove,,,TRUE,FALSE,7,2012,Day,10:45,28,0,,Take-off Run,FALSE,None,,Overcast,None,,1,Small,Yes,RWY 28 INSPECTED. FOUND A DOVE ON RWY.,,,0
2012-07-31,KATL ,ASQ,(ASQ) EXPRESSJET AIRLINES,CRJ100/200,European starling,,,TRUE,FALSE,7,2012,Day,11:40,27R,0,,Take-off Run,FALSE,,,Overcast,None,,1,Small,Yes,ATCT ADVISED OPS OF BIRDSTRIKE ON RWY 27R. ASQ REPTD STRIKING A BIRD ON RWY 27R DURING T/O RUN AT ROTATION. OPS INSPECTED RWY 27R AND REMVD REMAINS OF 1 EUROPEAN STARLING JUST W OF TWY DIXIE.,,,0
2012-07-31,KATL ,DAL,(DAL) DELTA AIR LINES,MD-90-30,European starling,,,TRUE,FALSE,7,2012,Day,11:12,26L,0,,Take-off Run,FALSE,None,,Overcast,,,2-10,Small,Yes,THREE STARLING CARCASSES COLLECTED ON RWY 26L JUST E OF TWY D.,,,0
2012-07-25,KATL ,ASQ,(ASQ) EXPRESSJET AIRLINES,CRJ100/200,European starling,,,TRUE,FALSE,7,2012,Day,07:30,26L,,,Climb,FALSE,,,Some Cloud,None,,1,Small,Unknown,,,,0
2012-08-13,KATL ,AWE,(AWE) US AIRWAYS,A-320,Unknown bird - medium,N,,FALSE,FALSE,8,2012,Night,22:00,28,1900,,Approach,FALSE,None,,Some Cloud,None,,1,Medium,Yes,ATIS WARNING,,,1
2012-08-24,KATL ,UPS,(UPS) UPS AIRLINES,B-757-200,Unknown bird - small,N,,FALSE,FALSE,8,2012,Night,05:11,8L,1500,170,Approach,FALSE,None,,,,2-10,1,Small,Yes,"SAW 3 BIRDS, HIT 1. NO DMG.",,,1
2012-08-30,KATL ,DAL,(DAL) DELTA AIR LINES,B-737-800,Unknown bird - medium,N,,FALSE,FALSE,8,2012,Night,21:16,9L,2900,250,Climb,FALSE,None,,Overcast,None,1,1,Medium,No,PASSING THRU APPROX 3900 FT ABOUT 2 MILES W OF LIDAS AT 250 KIAS WE HIT A BIRD. APPEARED GRAY AND MEDIUM IN SIZE. BIRD WAS SEEN IN THE LDG LIGHTS ABOUT 1/2 SECOND BEFORE IMAPCT. BIRD APPEAEDS TO TAKE EVASIVE ACTION. IMPACTED RADOME. ACARS WAS SENT TO MX AND A LOGBOOK WRITE UP MADE AFTER A/C REACHED CRUISE ALTITUDE. POST FLT INSPN REVEALED A RED AND GREEN SMUDGE ON THE CENTER LWR SECTION OF THE RADOME. NO VISUAL DMG.,,,1
2012-08-19,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Killdeer,,,TRUE,FALSE,8,2012,,,27L,,,,FALSE,,,,,,1,Small,Unknown,KILLDEER CARCASS FOUND ON RWY 27L DURING MORNING AIRFLD INSPN. 655 AM DAWN.,,,0
2012-08-09,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Barn owl,,,TRUE,FALSE,8,2012,,,26R,,,,FALSE,,,,,,1,Small,Unknown,OWL CARCASS FOUND ON RWY DURING MORNING INSPN. 647 AM DAWN.,,,0
2012-08-09,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Microbats,,,TRUE,FALSE,8,2012,,,9L/27R,,,,FALSE,,,,,,1,Small,Unknown,FOUND BAT DURING ROUTINE AIRFLD INSPN. NO STRIKE REPTD. 715 AM DAY.,,,0
2012-08-04,KATL ,DAL,(DAL) DELTA AIR LINES,UNKNOWN,Unknown bird - small,,,FALSE,FALSE,8,2012,Day,10:22,9L,0,100,Take-off Run,FALSE,None,,Overcast,Fog,,1,Small,Yes,ATCT CALLED OPS AND REPTD A BIRDSTRIKE ON RWY 9L BY A DELTA FLT. OPS INSPECTED 9L AND NO REMAINS WERE FOUND.,,,0
2012-08-29,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Barn owl,,,TRUE,FALSE,8,2012,,,9R/27L,,,,FALSE,,,,,,1,Small,Unknown,OBSERVED STRUCK BARN OWL ON RWY 9R/27L DURING RWY INSPN. NO STRIKE REPTD. 725 AM DAY.,,,0
2012-08-07,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,European starling,,,TRUE,FALSE,8,2012,Day,07:13,9R,0,,Landing Roll,FALSE,None,,Overcast,,,2-10,Small,Yes,TWO STARLING REMAINS REMVD FROM RWY 9R BTWN TWY P AND TWY N2.,,,0
2012-08-07,KATL ,UPS,(UPS) UPS AIRLINES,A-300,Unknown bird - medium,N,,FALSE,FALSE,8,2012,Night,23:01,8R,0,155,Take-off Run,FALSE,None,,,,1,1,Medium,Yes,ATIS WARNING. JUST UNDER F/O SEAT.,,,1
2012-09-24,KATL ,AAL,(AAL) AMERICAN AIRLINES,MD-83,Unknown bird - small,N,,FALSE,FALSE,9,2012,Day,11:50,9R,100,130,Approach,FALSE,None,,No Cloud,None,2-10,1,Small,Yes,NO DMG. PILOT REPTD STRIKE ON APCH. SMALL BLACKBIRD.,,,1
2012-09-13,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Mourning dove,,,TRUE,FALSE,9,2012,,,8L,,,,FALSE,,,,,,1,Small,Unknown,PILOT REPTD A BIRD CARCASS ON RWY 8L AND TWY B7. OPS INSPECTED AREA AND FOUND A MOURNING DOVE CARCASS. NO STRIKE REPTD. 727 AM DAY.,,,0
2012-09-19,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Ruby-throated hummingbird,,,TRUE,FALSE,9,2012,,,28,,,,FALSE,,,,,,1,Small,Unknown,OBSERVED AND REMVD DURING MORNING INSPN OF RWY 28.,,,0
2012-09-24,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Killdeer,,,TRUE,FALSE,9,2012,,,10,,,,FALSE,,,,,,1,Small,Unknown,REMAINS FOUND ON RWY C/L DURING INSPN. 2335 PM NIGHT.,,,0
2012-09-08,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,Killdeer,,,TRUE,FALSE,9,2012,Day,13:30,26R,0,,Landing Roll,FALSE,,,Some Cloud,None,,1,Small,Yes,ATCT ADVISED OPS THAT DAL 1520 STRUCK A BIRD ON RWY 26R DURING L/R. OPS INSPECTED RWY 26R AND REMVD THE REMAINS OF 1 KILLDEER ABEAM TWY B5.,,,0
2012-09-02,KATL ,ASQ,(ASQ) EXPRESSJET AIRLINES,CRJ100/200,Unknown bird - small,N,,FALSE,FALSE,9,2012,Night,20:00,27R,4500,250,Climb,FALSE,None,,No Cloud,None,2-10,2-10,Small,Yes,ATIS WARNING.,,,1
2012-09-05,KATL ,DAL,(DAL) DELTA AIR LINES,B-757-200,Chimney swift,N,,TRUE,TRUE,9,2012,,,,5000,250,Climb,FALSE,None,,Some Cloud,None,1,1,Small,Yes,ID BY SMITHSONIAN. CAPT AND F/O TOOKOFF FROM KATL AND STRUCK A BIRD DURING CLIMB. CAPT RECALLS BEING BTWN 4000-5000 FEET AND APPROX 250 KNOTS WHEN THE STRIKE OCCURRED. FLT CONT TO DEST. DAL MX ASSISTED WITH OBTAINING SNARGE SAMPLE AND CONFIRMED NO DMG.,,,1
2012-09-06,KATL ,DAL,(DAL) DELTA AIR LINES,B-737-800,Unknown bird,N,,FALSE,FALSE,9,2012,Day,15:45,26R,200,145,Approach,FALSE,None,,Some Cloud,None,,1,,Unknown,SHORT FINAL.,,,1
2012-09-09,KATL ,SWA,(SWA) SOUTHWEST AIRLINES,B-737-300,Unknown bird - small,N,,FALSE,FALSE,9,2012,Night,21:15,26L,2000,210,Climb,FALSE,None,,No Cloud,None,,1,Small,No,BIRD REMAINS ON NOSE OF A/C.,,,1
2012-09-12,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,Unknown bird - small,N,,FALSE,FALSE,9,2012,Day,15:15,10,4000,180,Approach,FALSE,None,,Some Cloud,None,1,1,Small,No,"NO DMG. LOCATION REPTD AS 5NM,S KATL.",,,1
2012-09-20,KATL ,AAL,(AAL) AMERICAN AIRLINES,MD-83,Unknown bird - small,N,,TRUE,FALSE,9,2012,Day,16:52,8R,400,180,Climb,FALSE,None,,No Cloud,None,1,1,Small,Yes,HIT SINGLE SMALL BIRD JUST AFTER T/O FROM RWY 8R. NO DMG TO A/C. LOCATION REPTD AS 1 MILE E OF RWY 8R. BIRD REPTD AS LARGER THAN A SPARROW.,,,1
2012-10-19,KATL ,TRS,(TRS) AIRTRAN AIRWAYS,B-717-200,Unknown bird - small,N,,FALSE,FALSE,10,2012,Day,08:11,26R,100,140,Approach,FALSE,None,,No Cloud,None,1,1,Small,No,SPLATTERED ON F/O WINDSCREEN. STARLNG?,,,1
2012-10-31,KATL ,DAL,(DAL) DELTA AIR LINES,A-320,Unknown bird - small,S,30000,TRUE,FALSE,10,2012,Dusk,19:05,26L,0,145,Take-off Run,TRUE,Other,DELAYED FLIGHT,No Cloud,None,2-10,2-10,Small,No,"# STRUCK NOT REPTD, ASSUME 2-10, SAME AS # SEEN. PILOT REPTD POSSIBLE MULTIPLE BIRDSTRIKE ENG 1 AND 2 AROUND NOSE AREA. BIRDS WERE SMALL. ENG #1 VIBRATION INCREASED TO APPROX 5.0 APPROX 3.3 FOR REMAINDER OF CLIMB. EGT ALWAYS NORMAL. CRUISE VIBRATION WAS VERY LOW. PERFORMED BIRDSTRIKE INSPN. REMOVED REMAINS FROM RH MAIN LDG GEAR AND RH INBAORD SLAT. FOUND 3 BENT FAN BLADES ON #1 ENG. REPLACED 3 PAIRS.",,,4
2012-10-21,KATL ,UNK,(UNK) UNKNOWN,UNKNOWN,Eastern meadowlark,,,TRUE,FALSE,10,2012,,,28,,,,FALSE,,,,,,1,Small,Unknown,"DURING DAILY RWY INSPN, FOUND A BIRD CARCASS ON THE C/L OF RWY 28 APPROX 1500 FEET DOWN RWY. TOWER REPTD NO BIRDSTRIKES. REMAINS AND REMVD.",,,0
